PLAY_DATE,PLAY_NAME,THEATER_NAME,PLAY_CATEGORY,IS_GUEST_PLAY,PLAY_TYPE,LONGITUDE,LATITUDE,NUMBER_OF_AUDIENCE
2022-01-08 17:30:00 +0000 +0000,GEÇİT,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yerli,29.023817,41.017064,132
2022-01-12 17:30:00 +0000 +0000,GEÇİT,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yerli,29.023817,41.017064,100
2022-01-13 17:30:00 +0000 +0000,GEÇİT,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yerli,29.023817,41.017064,113
2022-01-14 17:30:00 +0000 +0000,GEÇİT,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yerli,29.023817,41.017064,85
2022-01-15 12:00:00 +0000 +0000,GEÇİT,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yerli,29.023817,41.017064,161
2022-01-15 17:30:00 +0000 +0000,GEÇİT,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yerli,29.023817,41.017064,157
2022-01-19 17:30:00 +0000 +0000,YAFTALI TABUT,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yerli,29.023817,41.017064,17
2022-01-20 17:30:00 +0000 +0000,YAFTALI TABUT,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yerli,29.023817,41.017064,9
2022-01-21 17:30:00 +0000 +0000,YAFTALI TABUT,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yerli,29.023817,41.017064,8
2022-01-22 12:00:00 +0000 +0000,YAFTALI TABUT,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yerli,29.023817,41.017064,6
2022-01-22 17:30:00 +0000 +0000,YAFTALI TABUT,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yerli,29.023817,41.017064,10
2022-01-26 17:30:00 +0000 +0000,YAFTALI TABUT,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yerli,29.023817,41.017064,4
2022-01-27 17:30:00 +0000 +0000,YAFTALI TABUT,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yerli,29.023817,41.017064,208
2022-01-28 17:30:00 +0000 +0000,YAFTALI TABUT,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yerli,29.023817,41.017064,10
2022-01-29 12:00:00 +0000 +0000,YAFTALI TABUT,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yerli,29.023817,41.017064,9
2022-01-29 17:30:00 +0000 +0000,YAFTALI TABUT,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yerli,29.023817,41.017064,12
2022-01-05 17:30:00 +0000 +0000,VEBA,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.104798,41.025025,350
2022-01-06 17:30:00 +0000 +0000,VEBA,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.104798,41.025025,368
2022-01-07 17:30:00 +0000 +0000,VEBA,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.104798,41.025025,383
2022-01-08 12:00:00 +0000 +0000,VEBA,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.104798,41.025025,375
2022-01-08 17:30:00 +0000 +0000,VEBA,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.104798,41.025025,350
2022-01-12 17:30:00 +0000 +0000,VEBA,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.104798,41.025025,304
2022-01-13 17:30:00 +0000 +0000,VEBA,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.104798,41.025025,303
2022-01-14 17:30:00 +0000 +0000,VEBA,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.104798,41.025025,299
2022-01-15 12:00:00 +0000 +0000,VEBA,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.104798,41.025025,315
2022-01-15 17:30:00 +0000 +0000,VEBA,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.104798,41.025025,357
2022-01-19 17:30:00 +0000 +0000,12. GECE,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.104798,41.025025,56
2022-01-20 17:30:00 +0000 +0000,12. GECE,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.104798,41.025025,38
2022-01-21 17:30:00 +0000 +0000,12. GECE,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.104798,41.025025,57
2022-01-22 12:00:00 +0000 +0000,12. GECE,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.104798,41.025025,42
2022-01-22 17:30:00 +0000 +0000,12. GECE,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.104798,41.025025,46
2022-01-26 17:30:00 +0000 +0000,12. GECE,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.104798,41.025025,31
2022-01-27 17:30:00 +0000 +0000,12. GECE,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.104798,41.025025,34
2022-01-28 17:30:00 +0000 +0000,12. GECE,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.104798,41.025025,41
2022-01-29 12:00:00 +0000 +0000,12. GECE,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.104798,41.025025,27
2022-01-29 17:30:00 +0000 +0000,12. GECE,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.104798,41.025025,28
2022-01-09 09:00:00 +0000 +0000,BENİM GÜZEL PABUÇLARIM,Ümraniye Sahnesi,Çocuk,0,Yerli,29.104798,41.025025,406
2022-01-16 09:00:00 +0000 +0000,BENİM GÜZEL PABUÇLARIM,Ümraniye Sahnesi,Çocuk,0,Yerli,29.104798,41.025025,410
2022-01-22 09:00:00 +0000 +0000,BİR GÜN AYAKKABIMIN TEKİ,Nazım Hikmet Kültür ve Sanat Evi,Çocuk,0,Yerli," 28.98020266",41.06443511 ,256
2022-01-29 09:00:00 +0000 +0000,BİR GÜN AYAKKABIMIN TEKİ,Nazım Hikmet Kültür ve Sanat Evi,Çocuk,0,Yerli," 28.98020266",41.06443511 ,243
2022-01-05 12:00:00 +0000 +0000,RÜSTEMOĞLU CEMAL'İN TUHAF HİKÂYESİ,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yerli,28.988829,41.046788,337
2022-01-05 17:30:00 +0000 +0000,RÜSTEMOĞLU CEMAL'İN TUHAF HİKÂYESİ,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yerli,28.988829,41.046788,577
2022-01-06 17:30:00 +0000 +0000,RÜSTEMOĞLU CEMAL'İN TUHAF HİKÂYESİ,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yerli,28.988829,41.046788,589
2022-01-07 17:30:00 +0000 +0000,RÜSTEMOĞLU CEMAL'İN TUHAF HİKÂYESİ,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yerli,28.988829,41.046788,586
2022-01-08 12:00:00 +0000 +0000,RÜSTEMOĞLU CEMAL'İN TUHAF HİKÂYESİ,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yerli,28.988829,41.046788,590
2022-01-08 17:30:00 +0000 +0000,RÜSTEMOĞLU CEMAL'İN TUHAF HİKÂYESİ,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yerli,28.988829,41.046788,592
2022-01-12 17:30:00 +0000 +0000,MELEK,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.916482,41.057846,36
2022-01-13 17:30:00 +0000 +0000,MELEK,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.916482,41.057846,75
2022-01-14 17:30:00 +0000 +0000,MELEK,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.916482,41.057846,40
2022-01-15 12:00:00 +0000 +0000,MELEK,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.916482,41.057846,47
2022-01-15 17:30:00 +0000 +0000,MELEK,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.916482,41.057846,42
2022-01-19 17:30:00 +0000 +0000,VEBA,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yabancı,28.916482,41.057846,157
2022-01-20 17:30:00 +0000 +0000,VEBA,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yabancı,28.916482,41.057846,146
2022-01-21 17:30:00 +0000 +0000,VEBA,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yabancı,28.916482,41.057846,114
2022-01-22 12:00:00 +0000 +0000,VEBA,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yabancı,28.916482,41.057846,142
2022-01-22 17:30:00 +0000 +0000,VEBA,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yabancı,28.916482,41.057846,149
2022-01-26 17:30:00 +0000 +0000,VEBA,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yabancı,28.916482,41.057846,21
2022-01-27 17:30:00 +0000 +0000,VEBA,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yabancı,28.916482,41.057846,180
2022-01-28 17:30:00 +0000 +0000,VEBA,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yabancı,28.916482,41.057846,152
2022-01-29 12:00:00 +0000 +0000,VEBA,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yabancı,28.916482,41.057846,214
2022-01-29 17:30:00 +0000 +0000,VEBA,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yabancı,28.916482,41.057846,214
2022-01-18 17:30:00 +0000 +0000,HASTALIK HASTASI,Beylikdüzü Atatürk Kültür ve Sanat Merkezi,Yetişkin,0,Yabancı," 41.00210000",28.64200000 ,670
2022-01-25 17:30:00 +0000 +0000,RÜSTEMOĞLU CEMAL'İN TUHAF HİKÂYESİ,Küçükçekmece Belediyesi Sefaköy Kültür ve Sanat Merkezi ,Yetişkin,0,Yerli," 28.79771387",41.01563746 ,42
2022-01-05 12:00:00 +0000 +0000,HAYAT DER GÜLÜMSERİM,Müze Gazhane Prof. Dr. Sevda Şener Sahnesi,Yetişkin,0,Yerli," 29.04356068782006",40.997476416213686,150
2022-01-05 17:30:00 +0000 +0000,HAYAT DER GÜLÜMSERİM,Müze Gazhane Prof. Dr. Sevda Şener Sahnesi,Yetişkin,0,Yerli," 29.04356068782006",40.997476416213686,264
2022-01-06 17:30:00 +0000 +0000,HAYAT DER GÜLÜMSERİM,Müze Gazhane Prof. Dr. Sevda Şener Sahnesi,Yetişkin,0,Yerli," 29.04356068782006",40.997476416213686,251
2022-01-07 17:30:00 +0000 +0000,HAYAT DER GÜLÜMSERİM,Müze Gazhane Prof. Dr. Sevda Şener Sahnesi,Yetişkin,0,Yerli," 29.04356068782006",40.997476416213686,263
2022-01-08 12:00:00 +0000 +0000,HAYAT DER GÜLÜMSERİM,Müze Gazhane Prof. Dr. Sevda Şener Sahnesi,Yetişkin,0,Yerli," 29.04356068782006",40.997476416213686,263
2022-01-08 17:30:00 +0000 +0000,HAYAT DER GÜLÜMSERİM,Müze Gazhane Prof. Dr. Sevda Şener Sahnesi,Yetişkin,0,Yerli," 29.04356068782006",40.997476416213686,300
2022-01-12 12:00:00 +0000 +0000,HAYAT DER GÜLÜMSERİM,Müze Gazhane Prof. Dr. Sevda Şener Sahnesi,Yetişkin,0,Yerli," 29.04356068782006",40.997476416213686,155
2022-01-12 17:30:00 +0000 +0000,HAYAT DER GÜLÜMSERİM,Müze Gazhane Prof. Dr. Sevda Şener Sahnesi,Yetişkin,0,Yerli," 29.04356068782006",40.997476416213686,226
2022-01-13 17:30:00 +0000 +0000,HAYAT DER GÜLÜMSERİM,Müze Gazhane Prof. Dr. Sevda Şener Sahnesi,Yetişkin,0,Yerli," 29.04356068782006",40.997476416213686,274
2022-01-14 17:30:00 +0000 +0000,HAYAT DER GÜLÜMSERİM,Müze Gazhane Prof. Dr. Sevda Şener Sahnesi,Yetişkin,0,Yerli," 29.04356068782006",40.997476416213686,288
2022-01-15 12:00:00 +0000 +0000,HAYAT DER GÜLÜMSERİM,Müze Gazhane Prof. Dr. Sevda Şener Sahnesi,Yetişkin,0,Yerli," 29.04356068782006",40.997476416213686,289
2022-01-15 17:30:00 +0000 +0000,HAYAT DER GÜLÜMSERİM,Müze Gazhane Prof. Dr. Sevda Şener Sahnesi,Yetişkin,0,Yerli," 29.04356068782006",40.997476416213686,295
2022-01-19 12:00:00 +0000 +0000,"AY, CARMELA!",Müze Gazhane Prof. Dr. Sevda Şener Sahnesi,Yetişkin,0,Yabancı," 29.04356068782006",40.997476416213686,24
2022-01-19 17:30:00 +0000 +0000,"AY, CARMELA!",Müze Gazhane Prof. Dr. Sevda Şener Sahnesi,Yetişkin,0,Yabancı," 29.04356068782006",40.997476416213686,24
2022-01-20 17:30:00 +0000 +0000,"AY, CARMELA!",Müze Gazhane Prof. Dr. Sevda Şener Sahnesi,Yetişkin,0,Yabancı," 29.04356068782006",40.997476416213686,26
2022-01-21 17:30:00 +0000 +0000,"AY, CARMELA!",Müze Gazhane Prof. Dr. Sevda Şener Sahnesi,Yetişkin,0,Yabancı," 29.04356068782006",40.997476416213686,22
2022-01-22 12:00:00 +0000 +0000,"AY, CARMELA!",Müze Gazhane Prof. Dr. Sevda Şener Sahnesi,Yetişkin,0,Yabancı," 29.04356068782006",40.997476416213686,20
2022-01-22 17:30:00 +0000 +0000,"AY, CARMELA!",Müze Gazhane Prof. Dr. Sevda Şener Sahnesi,Yetişkin,0,Yabancı," 29.04356068782006",40.997476416213686,22
2022-01-26 12:00:00 +0000 +0000,CAN YELEĞİ,Müze Gazhane Prof. Dr. Sevda Şener Sahnesi,Yetişkin,0,Yerli," 29.04356068782006",40.997476416213686,26
2022-01-26 17:30:00 +0000 +0000,CAN YELEĞİ,Müze Gazhane Prof. Dr. Sevda Şener Sahnesi,Yetişkin,0,Yerli," 29.04356068782006",40.997476416213686,20
2022-01-27 17:30:00 +0000 +0000,CAN YELEĞİ,Müze Gazhane Prof. Dr. Sevda Şener Sahnesi,Yetişkin,0,Yerli," 29.04356068782006",40.997476416213686,26
2022-01-28 17:30:00 +0000 +0000,CAN YELEĞİ,Müze Gazhane Prof. Dr. Sevda Şener Sahnesi,Yetişkin,0,Yerli," 29.04356068782006",40.997476416213686,20
2022-01-29 12:00:00 +0000 +0000,CAN YELEĞİ,Müze Gazhane Prof. Dr. Sevda Şener Sahnesi,Yetişkin,0,Yerli," 29.04356068782006",40.997476416213686,20
2022-01-29 17:30:00 +0000 +0000,CAN YELEĞİ,Müze Gazhane Prof. Dr. Sevda Şener Sahnesi,Yetişkin,0,Yerli," 29.04356068782006",40.997476416213686,20
2022-01-09 09:00:00 +0000 +0000,KARAGÖZ ÇİFTLİK BEKÇİSİ,Müze Gazhane Prof. Dr. Sevda Şener Sahnesi,Çocuk,0,Yerli," 29.04356068782006",40.997476416213686,304
2022-01-16 09:00:00 +0000 +0000,KARAGÖZ ÇİFTLİK BEKÇİSİ,Müze Gazhane Prof. Dr. Sevda Şener Sahnesi,Çocuk,0,Yerli," 29.04356068782006",40.997476416213686,302
2022-01-23 09:00:00 +0000 +0000,ELMA KURDU KIRTIK,Müze Gazhane Prof. Dr. Sevda Şener Sahnesi,Çocuk,0,Yerli," 29.04356068782006",40.997476416213686,304
2022-01-30 09:00:00 +0000 +0000,ELMA KURDU KIRTIK,Müze Gazhane Prof. Dr. Sevda Şener Sahnesi,Çocuk,0,Yerli," 29.04356068782006",40.997476416213686,302
2022-01-06 17:30:00 +0000 +0000,KİMSE ÖYLE ŞEYLERİ KONUŞMUYOR ARTIK,Müze Gazhane Meydan Sahne,Yetişkin,0,Yerli," 29.04356068782006",40.997476416213686,4
2022-01-19 17:30:00 +0000 +0000,ZEHİR,Müze Gazhane Meydan Sahne,Yetişkin,0,Yabancı," 29.04356068782006",40.997476416213686,85
2022-01-20 17:30:00 +0000 +0000,ZEHİR,Müze Gazhane Meydan Sahne,Yetişkin,0,Yabancı," 29.04356068782006",40.997476416213686,91
2022-01-21 17:30:00 +0000 +0000,ZEHİR,Müze Gazhane Meydan Sahne,Yetişkin,0,Yabancı," 29.04356068782006",40.997476416213686,86
2022-01-22 17:30:00 +0000 +0000,ZEHİR,Müze Gazhane Meydan Sahne,Yetişkin,0,Yabancı," 29.04356068782006",40.997476416213686,86
2022-01-27 17:30:00 +0000 +0000,ZEHİR,Müze Gazhane Meydan Sahne,Yetişkin,0,Yabancı," 29.04356068782006",40.997476416213686,5
2022-01-28 17:30:00 +0000 +0000,ZEHİR,Müze Gazhane Meydan Sahne,Yetişkin,0,Yabancı," 29.04356068782006",40.997476416213686,8
2022-01-29 17:30:00 +0000 +0000,ZEHİR,Müze Gazhane Meydan Sahne,Yetişkin,0,Yabancı," 29.04356068782006",40.997476416213686,2
2022-02-06 09:00:00 +0000 +0000,HERKES SİHİRBAZ OLACAK,Harbiye Muhsin Ertuğrul Sahnesi,Çocuk,0,Yerli,28.988829,41.046788,590
2022-02-09 17:30:00 +0000 +0000,YATAK ODASI KOMEDİSİ,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yabancı,28.988829,41.046788,590
2022-02-10 17:30:00 +0000 +0000,YATAK ODASI KOMEDİSİ,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yabancı,28.988829,41.046788,590
2022-02-11 17:30:00 +0000 +0000,YATAK ODASI KOMEDİSİ,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yabancı,28.988829,41.046788,590
2022-02-12 12:00:00 +0000 +0000,YATAK ODASI KOMEDİSİ,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yabancı,28.988829,41.046788,590
2022-02-12 17:30:00 +0000 +0000,YATAK ODASI KOMEDİSİ,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yabancı,28.988829,41.046788,586
2022-02-13 09:00:00 +0000 +0000,HERKES SİHİRBAZ OLACAK,Harbiye Muhsin Ertuğrul Sahnesi,Çocuk,0,Yerli,28.988829,41.046788,587
2022-02-20 09:00:00 +0000 +0000,HERKES SİHİRBAZ OLACAK,Harbiye Muhsin Ertuğrul Sahnesi,Çocuk,0,Yerli,28.988829,41.046788,590
2022-02-23 17:30:00 +0000 +0000,GÜL'E AĞIT,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yerli,28.988829,41.046788,589
2022-02-24 17:30:00 +0000 +0000,GÜL'E AĞIT,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yerli,28.988829,41.046788,567
2022-02-25 17:30:00 +0000 +0000,GÜL'E AĞIT,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yerli,28.988829,41.046788,590
2022-02-26 12:00:00 +0000 +0000,GÜL'E AĞIT,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yerli,28.988829,41.046788,588
2022-02-26 17:30:00 +0000 +0000,GÜL'E AĞIT,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yerli,28.988829,41.046788,587
2022-02-27 09:00:00 +0000 +0000,HERKES SİHİRBAZ OLACAK,Harbiye Muhsin Ertuğrul Sahnesi,Çocuk,0,Yerli,28.988829,41.046788,589
2022-02-02 12:00:00 +0000 +0000,"ÖLDÜN, DUYDUN MU?",Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900,336
2022-02-03 17:30:00 +0000 +0000,"ÖLDÜN, DUYDUN MU?",Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900,336
2022-02-04 17:30:00 +0000 +0000,"ÖLDÜN, DUYDUN MU?",Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900,336
2022-02-05 12:00:00 +0000 +0000,"ÖLDÜN, DUYDUN MU?",Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900,312
2022-02-05 17:30:00 +0000 +0000,"ÖLDÜN, DUYDUN MU?",Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900,339
2022-02-06 09:00:00 +0000 +0000,BEKÇİ İLE POSTACI,Fatih Reşat Nuri Sahnesi,Çocuk,0,Yabancı,28.956194,41.015900,336
2022-02-13 09:00:00 +0000 +0000,BEKÇİ İLE POSTACI,Fatih Reşat Nuri Sahnesi,Çocuk,0,Yabancı,28.956194,41.015900,333
2022-02-20 09:00:00 +0000 +0000,BEKÇİ İLE POSTACI,Fatih Reşat Nuri Sahnesi,Çocuk,0,Yabancı,28.956194,41.015900,335
2022-02-27 09:00:00 +0000 +0000,BEKÇİ İLE POSTACI,Fatih Reşat Nuri Sahnesi,Çocuk,0,Yabancı,28.956194,41.015900,336
2022-02-23 17:30:00 +0000 +0000,RÜSTEMOĞLU CEMAL'İN TUHAF HİKÂYESİ,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yerli," 28.970972",41.079366,565
2022-02-24 17:30:00 +0000 +0000,RÜSTEMOĞLU CEMAL'İN TUHAF HİKÂYESİ,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yerli," 28.970972",41.079366,568
2022-02-25 17:30:00 +0000 +0000,RÜSTEMOĞLU CEMAL'İN TUHAF HİKÂYESİ,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yerli," 28.970972",41.079366,568
2022-02-26 12:00:00 +0000 +0000,RÜSTEMOĞLU CEMAL'İN TUHAF HİKÂYESİ,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yerli," 28.970972",41.079366,557
2022-02-26 17:30:00 +0000 +0000,RÜSTEMOĞLU CEMAL'İN TUHAF HİKÂYESİ,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yerli," 28.970972",41.079366,569
2022-02-06 09:00:00 +0000 +0000,BİR GÜN AYAKKABIMIN TEKİ,Gaziosmanpaşa Sahnesi,Çocuk,0,Yerli,28.916482,41.057846,249
2022-02-13 09:00:00 +0000 +0000,BİR GÜN AYAKKABIMIN TEKİ,Gaziosmanpaşa Sahnesi,Çocuk,0,Yerli,28.916482,41.057846,228
2022-02-20 09:00:00 +0000 +0000,BİR GÜN AYAKKABIMIN TEKİ,Gaziosmanpaşa Sahnesi,Çocuk,0,Yerli,28.916482,41.057846,233
2022-02-27 09:00:00 +0000 +0000,BİR GÜN AYAKKABIMIN TEKİ,Gaziosmanpaşa Sahnesi,Çocuk,0,Yerli,28.916482,41.057846,224
2022-02-06 09:00:00 +0000 +0000,RÜYA,Sultangazi Hoca Ahmet Yesevi Sahnesi,Çocuk,0,Yerli,,,629
2022-02-13 09:00:00 +0000 +0000,RÜYA,Sultangazi Hoca Ahmet Yesevi Sahnesi,Çocuk,0,Yerli,,,509
2022-02-20 09:00:00 +0000 +0000,RÜYA,Sultangazi Hoca Ahmet Yesevi Sahnesi,Çocuk,0,Yerli,,,485
2022-02-27 09:00:00 +0000 +0000,RÜYA,Sultangazi Hoca Ahmet Yesevi Sahnesi,Çocuk,0,Yerli,,,503
2022-02-02 12:00:00 +0000 +0000,ZEHİR,Müze Gazhane Prof. Dr. Sevda Şener Sahnesi,Yetişkin,0,Yabancı," 29.04356068782006",40.997476416213686,295
2022-02-03 17:30:00 +0000 +0000,ZEHİR,Müze Gazhane Prof. Dr. Sevda Şener Sahnesi,Yetişkin,0,Yabancı," 29.04356068782006",40.997476416213686,300
2022-02-04 17:30:00 +0000 +0000,ZEHİR,Müze Gazhane Prof. Dr. Sevda Şener Sahnesi,Yetişkin,0,Yabancı," 29.04356068782006",40.997476416213686,305
2022-02-05 12:00:00 +0000 +0000,ZEHİR,Müze Gazhane Prof. Dr. Sevda Şener Sahnesi,Yetişkin,0,Yabancı," 29.04356068782006",40.997476416213686,297
2022-02-05 17:30:00 +0000 +0000,ZEHİR,Müze Gazhane Prof. Dr. Sevda Şener Sahnesi,Yetişkin,0,Yabancı," 29.04356068782006",40.997476416213686,303
2022-02-06 09:00:00 +0000 +0000,BENİM GÜZEL PABUÇLARIM,Müze Gazhane Prof. Dr. Sevda Şener Sahnesi,Çocuk,0,Yerli," 29.04356068782006",40.997476416213686,307
2022-02-13 09:00:00 +0000 +0000,BENİM GÜZEL PABUÇLARIM,Müze Gazhane Prof. Dr. Sevda Şener Sahnesi,Çocuk,0,Yerli," 29.04356068782006",40.997476416213686,300
2022-02-16 12:00:00 +0000 +0000,YAFTALI TABUT,Müze Gazhane Prof. Dr. Sevda Şener Sahnesi,Yetişkin,0,Yerli," 29.04356068782006",40.997476416213686,25
2022-02-17 17:30:00 +0000 +0000,YAFTALI TABUT,Müze Gazhane Prof. Dr. Sevda Şener Sahnesi,Yetişkin,0,Yerli," 29.04356068782006",40.997476416213686,24
2022-02-18 17:30:00 +0000 +0000,YAFTALI TABUT,Müze Gazhane Prof. Dr. Sevda Şener Sahnesi,Yetişkin,0,Yerli," 29.04356068782006",40.997476416213686,25
2022-02-19 12:00:00 +0000 +0000,YAFTALI TABUT,Müze Gazhane Prof. Dr. Sevda Şener Sahnesi,Yetişkin,0,Yerli," 29.04356068782006",40.997476416213686,36
2022-02-19 17:30:00 +0000 +0000,YAFTALI TABUT,Müze Gazhane Prof. Dr. Sevda Şener Sahnesi,Yetişkin,0,Yerli," 29.04356068782006",40.997476416213686,24
2022-02-20 09:00:00 +0000 +0000,BENİM GÜZEL PABUÇLARIM,Müze Gazhane Prof. Dr. Sevda Şener Sahnesi,Çocuk,0,Yerli," 29.04356068782006",40.997476416213686,26
2022-02-27 09:00:00 +0000 +0000,BENİM GÜZEL PABUÇLARIM,Müze Gazhane Prof. Dr. Sevda Şener Sahnesi,Çocuk,0,Yerli," 29.04356068782006",40.997476416213686,20
2022-02-09 17:30:00 +0000 +0000,KİMSE ÖYLE ŞEYLERİ KONUŞMUYOR ARTIK,Müze Gazhane Meydan Sahne,Yetişkin,0,Yerli," 29.04356068782006",40.997476416213686,86
2022-02-10 17:30:00 +0000 +0000,KİMSE ÖYLE ŞEYLERİ KONUŞMUYOR ARTIK,Müze Gazhane Meydan Sahne,Yetişkin,0,Yerli," 29.04356068782006",40.997476416213686,87
2022-02-11 17:30:00 +0000 +0000,KİMSE ÖYLE ŞEYLERİ KONUŞMUYOR ARTIK,Müze Gazhane Meydan Sahne,Yetişkin,0,Yerli," 29.04356068782006",40.997476416213686,88
2022-02-12 17:30:00 +0000 +0000,KİMSE ÖYLE ŞEYLERİ KONUŞMUYOR ARTIK,Müze Gazhane Meydan Sahne,Yetişkin,0,Yerli," 29.04356068782006",40.997476416213686,85
2022-02-23 17:30:00 +0000 +0000,ZEHİR,Müze Gazhane Meydan Sahne,Yetişkin,0,Yabancı," 29.04356068782006",40.997476416213686,85
2022-02-24 17:30:00 +0000 +0000,ZEHİR,Müze Gazhane Meydan Sahne,Yetişkin,0,Yabancı," 29.04356068782006",40.997476416213686,86
2022-02-25 17:30:00 +0000 +0000,ZEHİR,Müze Gazhane Meydan Sahne,Yetişkin,0,Yabancı," 29.04356068782006",40.997476416213686,88
2022-02-26 17:30:00 +0000 +0000,ZEHİR,Müze Gazhane Meydan Sahne,Yetişkin,0,Yabancı," 29.04356068782006",40.997476416213686,92
2022-02-02 12:00:00 +0000 +0000,ANTİGONE,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yabancı,29.012900,41.019561,329
2022-02-03 17:30:00 +0000 +0000,ANTİGONE,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yabancı,29.012900,41.019561,347
2022-02-04 17:30:00 +0000 +0000,ANTİGONE,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yabancı,29.012900,41.019561,344
2022-02-05 12:00:00 +0000 +0000,ANTİGONE,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yabancı,29.012900,41.019561,334
